2025-11-05 21:06:14.855 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.3.Final
2025-11-05 21:06:37.974 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@672d8463
2025-11-05 21:06:37.975 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-11-05 21:06:38.318 [http-nio-8080-exec-1] INFO  c.sau.service.impl.UserServiceImpl - 登录成功，用户信息: User(id=1, name=赵瑾瑜, username=zhaojinyu, account=null, password=$2a$12$kFEfURVVsiK7ulY7UvnreegZkQGJFSIzBIUno1dtEq9rHr3.LzREK, email=88888@qq.com, phone=18866668888, image=https://java-ai-sau.oss-cn-beijing.aliyuncs.com/2025/04/312b700a-e1c7-42bf-aa23-5db8dc7121a6.jpg, status=1, userType=0, createTime=null, updateTime=null)
2025-11-05 21:06:38.321 [http-nio-8080-exec-1] INFO  c.sau.service.impl.UserServiceImpl - Jwt令牌存入的用户id：1
2025-11-05 21:06:38.847 [http-nio-8080-exec-1] INFO  c.sau.service.impl.UserServiceImpl - 将refreshToken存入Redis: refresh_token:1=eyJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwidXNlcm5hbWUiOiJ6aGFvamlueXUiLCJleHAiOjE3NjI5NTI3OTh9.1vfSWNGChOSuC6B6i8QcTL3bG7uDsghmxAa-g7MgC4g
2025-11-05 21:06:38.850 [http-nio-8080-exec-1] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateUserId=1, operateTime=2025-11-05T21:06:38.850186700, className=com.sau.controller.LoginController, methodName=login, methodParams=[LoginDTO(account=zhaojinyu, password=123456, rememberMe=true), org.springframework.web.context.request.async.StandardServletAsyncWebRequest$LifecycleHttpServletResponse@3e8e40e], returnValue=Result(code=1, msg=null, data=LoginVO(username=zhaojinyu, avatar=https://java-ai-sau.oss-cn-beijing.aliyuncs.com/2025/04/312b700a-e1c7-42bf-aa23-5db8dc7121a6.jpg, token=eyJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwidXNlcm5hbWUiOiJ6aGFvamlueXUiLCJleHAiOjE3NjIzNDg4OTh9.czTx8V8Kr1l-HGGGq5INq0jCzx1ib7qyuLjT4vG4i4E)), costTime=1185)
2025-11-05 21:08:22.219 [http-nio-8080-exec-4] INFO  com.sau.controller.LoginController - 登录请求: 账号=zhaojinyu, rememberMe=false
2025-11-05 21:08:22.475 [http-nio-8080-exec-4] INFO  c.sau.service.impl.UserServiceImpl - 登录成功，用户信息: User(id=1, name=赵瑾瑜, username=zhaojinyu, account=null, password=$2a$12$kFEfURVVsiK7ulY7UvnreegZkQGJFSIzBIUno1dtEq9rHr3.LzREK, email=88888@qq.com, phone=18866668888, image=https://java-ai-sau.oss-cn-beijing.aliyuncs.com/2025/04/312b700a-e1c7-42bf-aa23-5db8dc7121a6.jpg, status=1, userType=0, createTime=null, updateTime=null)
2025-11-05 21:08:22.476 [http-nio-8080-exec-4] INFO  c.sau.service.impl.UserServiceImpl - Jwt令牌存入的用户id：1
2025-11-05 21:08:22.477 [http-nio-8080-exec-4] INFO  c.sau.service.impl.UserServiceImpl - 将refreshToken存入Redis: refresh_token:1=eyJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwidXNlcm5hbWUiOiJ6aGFvamlueXUiLCJleHAiOjE3NjI0MzQ1MDJ9.BdAd29z12mTU8ncrJ88IoUDY089P2R3cU0yLmQL1ess
2025-11-05 21:08:22.478 [http-nio-8080-exec-4] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateUserId=1, operateTime=2025-11-05T21:08:22.478604, className=com.sau.controller.LoginController, methodName=login, methodParams=[LoginDTO(account=zhaojinyu, password=123456, rememberMe=false), org.springframework.web.context.request.async.StandardServletAsyncWebRequest$LifecycleHttpServletResponse@7370a3bf], returnValue=Result(code=1, msg=null, data=LoginVO(username=zhaojinyu, avatar=https://java-ai-sau.oss-cn-beijing.aliyuncs.com/2025/04/312b700a-e1c7-42bf-aa23-5db8dc7121a6.jpg, token=eyJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwidXNlcm5hbWUiOiJ6aGFvamlueXUiLCJleHAiOjE3NjIzNDkwMDJ9.bbhzo3mtZW8-NHuMV85cWouVCtiWkEIDHc0AnBnu4qw)), costTime=259)
2025-11-05 21:11:45.676 [http-nio-8080-exec-5] INFO  com.sau.controller.LoginController - 登录请求: 账号=1123213, rememberMe=false
2025-11-05 21:11:45.682 [http-nio-8080-exec-5] INFO  c.sau.service.impl.UserServiceImpl - 账号不存在：1123213
2025-11-05 21:11:45.682 [http-nio-8080-exec-5] WARN  com.sau.controller.LoginController - 用户名或密码错误: 1123213
2025-11-05 21:11:45.683 [http-nio-8080-exec-5] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateUserId=null, operateTime=2025-11-05T21:11:45.683521400, className=com.sau.controller.LoginController, methodName=login, methodParams=[LoginDTO(account=1123213, password=12312, rememberMe=false), org.springframework.web.context.request.async.StandardServletAsyncWebRequest$LifecycleHttpServletResponse@126e777d], returnValue=Result(code=0, msg=用户名或密码错误, data=null), costTime=7)
2025-11-05 21:11:59.438 [http-nio-8080-exec-6] INFO  com.sau.controller.LoginController - 登录请求: 账号=zhaojinyu, rememberMe=false
2025-11-05 21:11:59.693 [http-nio-8080-exec-6] INFO  c.sau.service.impl.UserServiceImpl - 密码错误：zhaojinyu
2025-11-05 21:11:59.693 [http-nio-8080-exec-6] WARN  com.sau.controller.LoginController - 用户名或密码错误: zhaojinyu
2025-11-05 21:11:59.693 [http-nio-8080-exec-6] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateUserId=null, operateTime=2025-11-05T21:11:59.693140200, className=com.sau.controller.LoginController, methodName=login, methodParams=[LoginDTO(account=zhaojinyu, password=1234256, rememberMe=false), org.springframework.web.context.request.async.StandardServletAsyncWebRequest$LifecycleHttpServletResponse@b7da83d], returnValue=Result(code=0, msg=用户名或密码错误, data=null), costTime=255)
2025-11-05 21:18:34.979 [http-nio-8080-exec-9] INFO  c.sau.service.third.CaptchaService - 验证码验证结果: 成功, VerifyCode: T001
2025-11-05 21:18:35.559 [http-nio-8080-exec-9] INFO  com.sau.service.third.EmailService - 邮件验证码发送成功，邮箱：776393086@qq.com
2025-11-05 21:18:35.560 [http-nio-8080-exec-9] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateUserId=null, operateTime=2025-11-05T21:18:35.559222, className=com.sau.controller.RegisterController, methodName=sendRegisterCode, methodParams=[RegisterDTO(username=null, password=null, email=776393086@qq.com, captchaParams=eyJjZXJ0aWZ5SWQiOiJwRkpGazJCU1RnIiwic2NlbmVJZCI6IjFoMjIybmthIiwiaXNTaWduIjp0cnVlLCJzZWN1cml0eVRva2VuIjoiNm9PbzdlNzJuQTYxdVZMaVpWS2lMWDNMcjVGaFNoK1RMRnRBWEhwZStxcCsxUko2R0tESnl6SVlPcWh3ak0zUWF3V0hocGtuMDdyTGJldWdZR0huT2NXODFNbS9KSlhFc0Nqb3JPeE9sK2pBMDZRLzY5em5jQkkxSTlSQXBGY24ifQ==, emailVerificationCode=null)], returnValue=Result(code=1, msg=null, data=验证码已发送至邮箱，5分钟内有效), costTime=1425)
