2025-11-24 21:00:49.944 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.3.Final
2025-11-24 21:01:54.776 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-11-24 21:01:55.084 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@4dea621d
2025-11-24 21:01:55.085 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-11-24 21:01:55.465 [http-nio-8080-exec-1] INFO  c.sau.service.impl.AuthServiceImpl - 登录成功，用户信息: User(id=1, name=赵瑾瑜, username=zhaojinyu, account=null, password=$2a$12$kFEfURVVsiK7ulY7UvnreegZkQGJFSIzBIUno1dtEq9rHr3.LzREK, email=88888@qq.com, phone=18866668888, image=https://java-ai-sau.oss-cn-beijing.aliyuncs.com/2025/04/312b700a-e1c7-42bf-aa23-5db8dc7121a6.jpg, status=1, userType=0, createTime=null, updateTime=null)
2025-11-24 21:01:55.662 [http-nio-8080-exec-1] INFO  c.sau.service.impl.AuthServiceImpl - 生成accessToken：eyJhbGciOiJIUzI1NiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiemhhb2ppbnl1IiwiZXhwIjoxNzYzOTkwMjE1fQ.eBRgbJ-JFPsjXp0r3C2Tt6_xkkuhw3p9rcVO6fMxnk8
2025-11-24 21:01:56.043 [http-nio-8080-exec-1] INFO  com.sau.utils.RedisTokenUtils - 保存accessToken到Redis: access_token:1=eyJhbGciOiJIUzI1NiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiemhhb2ppbnl1IiwiZXhwIjoxNzYzOTkwMjE1fQ.eBRgbJ-JFPsjXp0r3C2Tt6_xkkuhw3p9rcVO6fMxnk8
2025-11-24 21:01:56.044 [http-nio-8080-exec-1] INFO  c.sau.service.impl.AuthServiceImpl - 生成refreshToken：eyJhbGciOiJIUzI1NiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiemhhb2ppbnl1IiwiZXhwIjoxNzY0NTk0MTE2fQ.x6PJV5KHJJov-vt0kr9ibfzznkonaOleVEj0vRiRtks
2025-11-24 21:01:56.044 [http-nio-8080-exec-1] INFO  com.sau.utils.RedisTokenUtils - 保存refreshToken到Redis: refresh_token:1=eyJhbGciOiJIUzI1NiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiemhhb2ppbnl1IiwiZXhwIjoxNzY0NTk0MTE2fQ.x6PJV5KHJJov-vt0kr9ibfzznkonaOleVEj0vRiRtks
2025-11-24 21:01:56.044 [http-nio-8080-exec-1] INFO  com.sau.controller.LoginController - 设置refreshToken到Cookie: eyJhbGciOiJIUzI1NiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiemhhb2ppbnl1IiwiZXhwIjoxNzY0NTk0MTE2fQ.x6PJV5KHJJov-vt0kr9ibfzznkonaOleVEj0vRiRtks
2025-11-24 21:01:56.049 [http-nio-8080-exec-1] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateUserId=null, operateTime=2025-11-24T21:01:56.047864700, className=com.sau.controller.LoginController, methodName=login, methodParams=[LoginDTO(account=zhaojinyu, password=123456, rememberMe=true), org.springframework.web.context.request.async.StandardServletAsyncWebRequest$LifecycleHttpServletResponse@42719428], returnValue=Result(code=1, msg=null, data=LoginVO(username=zhaojinyu, avatar=https://java-ai-sau.oss-cn-beijing.aliyuncs.com/2025/04/312b700a-e1c7-42bf-aa23-5db8dc7121a6.jpg, token=eyJhbGciOiJIUzI1NiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiemhhb2ppbnl1IiwiZXhwIjoxNzYzOTkwMjE1fQ.eBRgbJ-JFPsjXp0r3C2Tt6_xkkuhw3p9rcVO6fMxnk8)), costTime=1298)
2025-11-24 23:31:45.469 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-11-24 23:31:45.886 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2025-11-24 23:31:45.924 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-11-24 23:31:45.934 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
