2025-11-04 09:43:18.684 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.3.Final
2025-11-04 09:44:57.613 [http-nio-8080-exec-1] INFO  com.sau.controller.LoginController - 登录请求: 账号=zhaojinyu, rememberMe=false
2025-11-04 09:44:57.628 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-11-04 09:44:57.876 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@1d21c538
2025-11-04 09:44:57.877 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-11-04 09:44:58.190 [http-nio-8080-exec-1] INFO  c.sau.service.impl.UserServiceImpl - 登录成功，用户信息: User(id=1, name=赵瑾瑜, username=zhaojinyu, account=null, password=$2a$12$kFEfURVVsiK7ulY7UvnreegZkQGJFSIzBIUno1dtEq9rHr3.LzREK, email=88888@qq.com, phone=18866668888, image=https://java-ai-sau.oss-cn-beijing.aliyuncs.com/2025/04/312b700a-e1c7-42bf-aa23-5db8dc7121a6.jpg, status=1, userType=0, createTime=null, updateTime=null)
2025-11-04 09:44:58.193 [http-nio-8080-exec-1] INFO  c.sau.service.impl.UserServiceImpl - Jwt令牌存入的用户id：1
2025-11-04 09:44:58.713 [http-nio-8080-exec-1] INFO  c.sau.service.impl.UserServiceImpl - 将refreshToken存入Redis: refresh_token:1=eyJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwidXNlcm5hbWUiOiJ6aGFvamlueXUiLCJleHAiOjE3NjIzMDcwOTh9.22fa6q40tAOFjXBWh9a3dxwO90ijgXFEC6R-ccISNhI
2025-11-04 09:44:58.717 [http-nio-8080-exec-1] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateUserId=1, operateTime=2025-11-04T09:44:58.716219300, className=com.sau.controller.LoginController, methodName=login, methodParams=[LoginDTO(account=zhaojinyu, password=123456, rememberMe=false), org.springframework.web.context.request.async.StandardServletAsyncWebRequest$LifecycleHttpServletResponse@7e05f472], returnValue=Result(code=1, msg=null, data=LoginVO(username=zhaojinyu, avatar=https://java-ai-sau.oss-cn-beijing.aliyuncs.com/2025/04/312b700a-e1c7-42bf-aa23-5db8dc7121a6.jpg, token=eyJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwidXNlcm5hbWUiOiJ6aGFvamlueXUiLCJleHAiOjE3NjIyMjE1OTh9.ei4UVD09qddwkU4BaNCsBW26KDcg1-ECoCfOZnDdBgc)), costTime=1103)
2025-11-04 09:46:14.664 [http-nio-8080-exec-5] INFO  c.s.s.third.ImageGenerationService - 图片生成请求: 生成一个名叫“万夏一”的帅气男孩，动漫卡通风
2025-11-04 09:49:42.102 [http-nio-8080-exec-4] INFO  com.sau.controller.LoginController - 登录请求: 账号=do sed pariatur in ipsum, rememberMe=false
2025-11-04 09:49:42.106 [http-nio-8080-exec-4] INFO  c.sau.service.impl.UserServiceImpl - 账号不存在：do sed pariatur in ipsum
2025-11-04 09:49:42.106 [http-nio-8080-exec-4] WARN  com.sau.controller.LoginController - 用户名或密码错误: do sed pariatur in ipsum
2025-11-04 09:49:42.106 [http-nio-8080-exec-4] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateUserId=null, operateTime=2025-11-04T09:49:42.106174500, className=com.sau.controller.LoginController, methodName=login, methodParams=[LoginDTO(account=do sed pariatur in ipsum, password=WkBUUhLCygVdXU5, rememberMe=false), org.springframework.web.context.request.async.StandardServletAsyncWebRequest$LifecycleHttpServletResponse@5a7f9f18], returnValue=Result(code=0, msg=用户名或密码错误, data=null), costTime=4)
2025-11-04 12:04:13.180 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-11-04 12:04:14.229 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2025-11-04 12:04:14.293 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-11-04 12:04:14.299 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-11-04 18:53:46.776 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.3.Final
2025-11-04 18:53:46.814 [main] INFO  c.s.ECommerceImageSystemApplication - Starting ECommerceImageSystemApplication using Java 17.0.13 with PID 11528 (D:\Java\e-commerce-image-project\e-commerce-image-system\target\classes started by 77639 in D:\Java\e-commerce-image-project)
2025-11-04 18:53:46.814 [main] INFO  c.s.ECommerceImageSystemApplication - No active profile set, falling back to 1 default profile: "default"
2025-11-04 18:53:47.387 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-11-04 18:53:47.389 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-11-04 18:53:47.413 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11 ms. Found 0 Redis repository interfaces.
2025-11-04 18:53:48.013 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-11-04 18:53:48.023 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-11-04 18:53:48.024 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-11-04 18:53:48.024 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.46]
2025-11-04 18:53:48.106 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-11-04 18:53:48.106 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1262 ms
2025-11-04 18:53:49.135 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-11-04 18:53:49.149 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-11-04 18:53:49.155 [main] INFO  c.s.ECommerceImageSystemApplication - Started ECommerceImageSystemApplication in 2.652 seconds (process running for 3.289)
2025-11-04 18:54:28.028 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-11-04 18:54:28.029 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-11-04 18:54:28.029 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2025-11-04 18:54:28.168 [http-nio-8080-exec-1] INFO  com.sau.controller.LoginController - 登录请求: 账号=zhaojinyu, rememberMe=false
2025-11-04 18:54:28.197 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-11-04 18:54:28.676 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2929436
2025-11-04 18:54:28.679 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-11-04 18:54:29.269 [http-nio-8080-exec-1] INFO  c.sau.service.impl.UserServiceImpl - 登录成功，用户信息: User(id=1, name=赵瑾瑜, username=zhaojinyu, account=null, password=$2a$12$kFEfURVVsiK7ulY7UvnreegZkQGJFSIzBIUno1dtEq9rHr3.LzREK, email=88888@qq.com, phone=18866668888, image=https://java-ai-sau.oss-cn-beijing.aliyuncs.com/2025/04/312b700a-e1c7-42bf-aa23-5db8dc7121a6.jpg, status=1, userType=0, createTime=null, updateTime=null)
2025-11-04 18:54:29.276 [http-nio-8080-exec-1] INFO  c.sau.service.impl.UserServiceImpl - Jwt令牌存入的用户id：1
2025-11-04 18:54:30.218 [http-nio-8080-exec-1] INFO  c.sau.service.impl.UserServiceImpl - 将refreshToken存入Redis: refresh_token:1=eyJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwidXNlcm5hbWUiOiJ6aGFvamlueXUiLCJleHAiOjE3NjIzNDAwNjl9.T4JpPCUowv_f6f5PHRMespv-DfTkhHDb_c-YEZR8fLg
2025-11-04 18:54:30.224 [http-nio-8080-exec-1] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateUserId=1, operateTime=2025-11-04T18:54:30.223334, className=com.sau.controller.LoginController, methodName=login, methodParams=[LoginDTO(account=zhaojinyu, password=123456, rememberMe=false), org.springframework.web.context.request.async.StandardServletAsyncWebRequest$LifecycleHttpServletResponse@6750ab65], returnValue=Result(code=1, msg=null, data=LoginVO(username=zhaojinyu, avatar=https://java-ai-sau.oss-cn-beijing.aliyuncs.com/2025/04/312b700a-e1c7-42bf-aa23-5db8dc7121a6.jpg, token=eyJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwidXNlcm5hbWUiOiJ6aGFvamlueXUiLCJleHAiOjE3NjIyNTQ1Njl9.JFZaeMdglDRU2djxxpCC_r8-L6qcZINnLlhYTrMMkyM)), costTime=2055)
2025-11-04 18:58:09.875 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-11-04 18:58:10.232 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2025-11-04 18:58:10.245 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-11-04 18:58:10.250 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-11-04 20:13:01.264 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.3.Final
2025-11-04 20:13:01.305 [main] INFO  c.s.ECommerceImageSystemApplication - Starting ECommerceImageSystemApplication using Java 17.0.13 with PID 7508 (D:\Java\e-commerce-image-project\e-commerce-image-system\target\classes started by 77639 in D:\Java\e-commerce-image-project)
2025-11-04 20:13:01.305 [main] INFO  c.s.ECommerceImageSystemApplication - No active profile set, falling back to 1 default profile: "default"
2025-11-04 20:13:01.911 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-11-04 20:13:01.913 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-11-04 20:13:01.939 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 12 ms. Found 0 Redis repository interfaces.
2025-11-04 20:13:02.563 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-11-04 20:13:02.573 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-11-04 20:13:02.574 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-11-04 20:13:02.574 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.46]
2025-11-04 20:13:02.647 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-11-04 20:13:02.648 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1315 ms
2025-11-04 20:13:03.688 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-11-04 20:13:03.701 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-11-04 20:13:03.709 [main] INFO  c.s.ECommerceImageSystemApplication - Started ECommerceImageSystemApplication in 2.716 seconds (process running for 3.359)
2025-11-04 20:24:09.098 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-11-04 20:24:09.098 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-11-04 20:24:09.099 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-11-04 20:24:57.253 [http-nio-8080-exec-3] INFO  com.sau.controller.LoginController - 登录请求: 账号=sosooso, rememberMe=true
2025-11-04 20:24:57.287 [http-nio-8080-exec-3] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-11-04 20:24:57.656 [http-nio-8080-exec-3] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@7da72951
2025-11-04 20:24:57.657 [http-nio-8080-exec-3] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-11-04 20:24:57.760 [http-nio-8080-exec-3] INFO  c.sau.service.impl.UserServiceImpl - 账号不存在：sosooso
2025-11-04 20:24:57.760 [http-nio-8080-exec-3] WARN  com.sau.controller.LoginController - 用户名或密码错误: sosooso
2025-11-04 20:24:57.762 [http-nio-8080-exec-3] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateUserId=null, operateTime=2025-11-04T20:24:57.760440700, className=com.sau.controller.LoginController, methodName=login, methodParams=[LoginDTO(account=sosooso, password=wdwdwdwdwdwwd, rememberMe=true), org.springframework.web.context.request.async.StandardServletAsyncWebRequest$LifecycleHttpServletResponse@55277d7], returnValue=Result(code=0, msg=用户名或密码错误, data=null), costTime=507)
2025-11-04 20:26:18.066 [http-nio-8080-exec-4] INFO  com.sau.controller.LoginController - 登录请求: 账号=zhaojinyu, rememberMe=false
2025-11-04 20:26:18.321 [http-nio-8080-exec-4] INFO  c.sau.service.impl.UserServiceImpl - 登录成功，用户信息: User(id=1, name=赵瑾瑜, username=zhaojinyu, account=null, password=$2a$12$kFEfURVVsiK7ulY7UvnreegZkQGJFSIzBIUno1dtEq9rHr3.LzREK, email=88888@qq.com, phone=18866668888, image=https://java-ai-sau.oss-cn-beijing.aliyuncs.com/2025/04/312b700a-e1c7-42bf-aa23-5db8dc7121a6.jpg, status=1, userType=0, createTime=null, updateTime=null)
2025-11-04 20:26:18.323 [http-nio-8080-exec-4] INFO  c.sau.service.impl.UserServiceImpl - Jwt令牌存入的用户id：1
2025-11-04 20:26:18.848 [http-nio-8080-exec-4] INFO  c.sau.service.impl.UserServiceImpl - 将refreshToken存入Redis: refresh_token:1=eyJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwidXNlcm5hbWUiOiJ6aGFvamlueXUiLCJleHAiOjE3NjIzNDU1Nzh9.DfiZfjK7DcrLj_Pbf5WP0fVX6jk3glysHRCKp2CEHxU
2025-11-04 20:26:18.851 [http-nio-8080-exec-4] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateUserId=1, operateTime=2025-11-04T20:26:18.850625100, className=com.sau.controller.LoginController, methodName=login, methodParams=[LoginDTO(account=zhaojinyu, password=123456, rememberMe=false), org.springframework.web.context.request.async.StandardServletAsyncWebRequest$LifecycleHttpServletResponse@20fa8a8a], returnValue=Result(code=1, msg=null, data=LoginVO(username=zhaojinyu, avatar=https://java-ai-sau.oss-cn-beijing.aliyuncs.com/2025/04/312b700a-e1c7-42bf-aa23-5db8dc7121a6.jpg, token=eyJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwidXNlcm5hbWUiOiJ6aGFvamlueXUiLCJleHAiOjE3NjIyNjAwNzh9.NSjDcCELD_WtJninwTquzaT7nJWVbI9TtUJKBT13Xgw)), costTime=784)
2025-11-04 20:26:42.409 [http-nio-8080-exec-5] INFO  c.s.s.third.ImageGenerationService - 图片生成请求: 夕阳下的海边，油画风格
2025-11-04 21:01:58.905 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-11-04 21:01:59.315 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2025-11-04 21:01:59.330 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-11-04 21:01:59.335 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
